"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2002",93,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2003",95,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2004",94,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2005",95,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2006",97,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2007",97,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2010",96,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2012",96,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2016",94.1,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2017",94,"E"
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2018",93,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",85,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",87,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",83,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",87,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",89,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",89,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",81,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",82,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",98,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",95,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",93,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",96,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",95,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",96,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",95,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",94,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,"E"
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",93,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1983",74,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1984",75,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1985",75,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1986",70,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1987",72,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1988",70,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1989",87,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1990",74,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1991",81,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1992",79,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1993",81,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1994",73,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1995",72,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1996",73,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1997",73,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1998",76,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1999",76,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2000",73,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2001",71,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2002",70,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2003",69,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2004",74,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2005",81,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2006",84,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2007",85,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2008",82,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2009",81,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2010",77,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2011",75,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2012",71,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2013",81,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2014",85,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2015",85,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2016",76,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2017",76,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2018",74,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",74,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",70,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",70,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",64,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",75,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",68,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",84,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",79,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",85,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",77,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",76,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",82,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",82,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",72,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",69,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",65,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",62,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",63,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",64,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",69,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",68,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",73,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",77,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",72,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",77,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",79,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",78,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",84,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",86,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",85,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",70,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",70,"E"
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1980",16,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1981",20,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1982",26,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1983",42,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1984",61,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1985",60,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1986",48,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1987",58,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1988",74,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1989",78,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1990",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1991",84,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1992",78,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1993",83,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1994",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1995",94,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1996",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1997",84,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1998",73,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1999",74,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2000",79,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2001",80,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2002",81,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2003",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2004",89,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2005",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2006",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2007",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2008",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2009",92.2,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2010",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2011",85.3,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2013",90.8,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2014",90.3,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2015",91.4,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2016",91.3,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2017",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2018",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",13,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",26,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",28,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",43,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",51,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",51,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",45,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",59,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",74,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",64,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",82,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",78,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",74,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",84,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",82,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",78,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",77,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",96,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",95,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",91,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",95,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1980",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1981",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1982",80,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1983",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1984",93,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1985",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1986",89,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1987",94,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1988",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1989",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1990",95,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1991",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1992",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1993",88,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1994",87,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1995",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1996",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1997",94,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1998",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1999",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2000",88,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2001",91,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2003",88,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2004",90,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2005",91,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2006",89,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2007",89,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2008",90,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2009",86,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2010",88,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2011",85,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2014",91,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2015",92,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2016",97,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,"E"
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",60,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",79,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",87,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",84,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",76,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",78,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",93,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",96,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",77,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",69,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",89,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",87,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",91,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",84,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",99,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",83,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",82,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",82,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",94,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",89,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",88,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",89,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",90,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",90,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",89,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",81,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",83,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",83,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",90,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",91,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",95,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",93,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,"E"
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",94,"E"
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1981",91,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1982",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1983",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1984",91,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1985",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1986",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1987",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1988",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1989",88,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1991",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1992",87,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1993",80,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1994",97,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1995",98,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1996",93,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1997",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1998",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1999",95,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2000",98,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2001",101,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2002",101,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2003",98,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2004",101,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2005",100,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2006",96,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2007",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2008",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2009",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2010",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2011",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2013",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2014",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2015",94.9,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2016",98.1,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2017",98.1,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","2018",96,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",94,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",92,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",95,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",95,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",98,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",98,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",98,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",95,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",80,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",81,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",81,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",96,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",97,
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",98,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",95,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",92,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",95,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",92,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",90,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",96,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",95,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",96,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,"E"
"LVA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",98,"E"
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1988",84,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1989",80,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1990",76,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1991",75,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1992",86,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1993",87,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1994",87,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1995",97,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1996",92,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1997",90,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1998",93,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","1999",93,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","2000",93.5,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","2001",94.6,
"LTU","CHILDVACCIN","DTP","PC_CHILD","A","2002",94.8,
